id,title,isbn,language_code,num_pages,pub_year,total_copies,in_stock
9571,Fierce Invalids Home from Hot Climates,9780553107753,en-US,415,5/2/2000,16,4
9577,PanAroma: Jitterbug Perfume,9783499156717,ger,556,12/5/1985,14,14
9582,Ein Platz für Hot Dogs: Another Roadside Attraction,9783499154294,ger,376,6/1/1997,1,0
9585,Halbschlaf im Froschpyjama,9783499224423,ger,459,11/2/1998,4,2
9590,God Bless You  Mr. Rosewater,9780385333474,eng,288,9/8/1998,5,3
9591,Wampeters  Foma and Granfalloons,9780385333818,en-US,318,1/12/1999,20,13
9592,Mother Night,9780385334143,eng,282,5/11/1999,3,1
9593,Galápagos,9780385333870,eng,324,1/12/1999,16,16
9594,Timequake,9780099267546,eng,219,8/6/1998,6,2
9595,Slapstick  or Lonesome No More!,9780385334235,eng,288,5/11/1999,18,0
9599,Like Shaking Hands with God: A Conversation About Writing,9780743410588,en-US,80,12/1/2000,5,2
9602,Palm Sunday: An Autobiographical Collage,9780385334266,eng,300,5/11/1999,5,3
9603,Sun  Moon  Star,9780060263195,eng,62,1/1/1980,17,4
9605,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,9780517124369,eng,527,5/28/1995,16,14
9619,Bradbury Stories: 100 of His Most Celebrated Tales,9780060544881,eng,912,4/5/2005,5,0
9620,Farewell Summer (Green Town  #3),9780061131547,eng,211,10/17/2006,8,8
9622,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,9780553286373,eng,348,4/7/1990,14,10
9623,Dandelion Wine,9780380977260,en-US,267,2/1/1999,11,3
9626,The Homecoming,9780060859626,en-US,56,8/30/2006,15,13
9629,Zen in the Art of Writing: Essays on Creativity,9781877741098,en-US,176,8/1/1993,2,2
9632,Switch on the Night,9780553112443,en-US,40,9/14/2004,4,3
9633,The Best of Ray Bradbury,9780743474764,eng,162,6/21/2012,20,1
9635,The Bradbury Chronicles: The Life of Ray Bradbury,9780060545840,en-US,384,2/21/2006,16,4
9638,The Cat's Pajamas,9780060777333,eng,234,7/26/2005,19,0
9639,Essays,9780375415036,eng,1369,10/15/2002,14,14
9644,Why I Write,9780143036357,eng,120,9/6/2005,12,9
9646,Homage to Catalonia,9780156421171,eng,232,10/22/1980,15,11
9648,Keep the Aspidistra Flying,9780141183725,eng,277,10/26/2000,5,5
9652,The Orwell Reader: Fiction  Essays  and Reportage,9780156701761,eng,480,3/8/1961,16,5
9653,If on a Winter's Night a Traveler,9780679420255,eng,254,6/1/1993,2,0
9657,Parachutes & Kisses,9781585425006,eng,405,8/3/2006,11,9
9659,Fear of Fifty: A Midlife Memoir,9781585425242,eng,329,9/7/2006,13,11
9660,How to Save Your Own Life: An Isadora Wing Novel,9781585424993,eng,313,7/6/2006,20,15
9666,Any Woman's Blues,9781585425495,eng,362,1/1/2007,9,9
9669,What Do Women Want?: Essays by Erica Jong,9781585425549,eng,309,5/10/2007,5,2
9677,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,9780393324358,eng,512,5/17/2003,2,1
9681,Serenissima aka Shylock's Daughter,9780440201045,eng,384,3/1/1988,17,11
9696,Dogeaters,9781559362153,eng,96,12/1/2002,14,1
9704,Crescent and Star: Turkey Between Two Worlds,9780374528669,eng,272,9/4/2002,17,15
9712,Love in the Time of Cholera,9781400034680,eng,348,10/5/2003,2,0
9713,El amor en los tiempos del cólera,9789500703208,spa,451,1/1/1992,14,0
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,9780826414755,eng,188,4/10/2003,10,5
9717,The Unbearable Lightness of Being,9780571224388,eng,320,10/27/2009,14,3
9723,Obasan,9780385468862,eng,320,12/27/1993,14,4
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,9780765344953,en-US,1296,9/16/2002,10,2
9739,Speaker for the Dead (Ender's Saga  #2),9780812532579,eng,432,2/15/1987,9,0
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,9780307237699,eng,375,10/17/2006,5,5
9746,Mao: The Unknown Story,9780679746324,eng,801,11/14/2006,3,1
9754,The Art of War,9780976072676,eng,328,4/1/2005,12,9
9755,Oracle Bones: A Journey Between China's Past and Present,9780060826581,eng,512,4/25/2006,9,8
9763,Wild Swans: Three Daughters of China,9780007176151,eng,666,4/5/2004,1,0
9767,The Wild Swans,9780446608473,eng,464,11/1/2001,7,6
9784,Women in Love,9780486424583,eng,416,1/15/2003,17,5
9786,Women Who Love Too Much,9780099474128,eng,314,9/2/2004,7,4
9787,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,9780553381412,eng,304,1/2/2002,8,6
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,9780767902526,eng,284,5/4/1999,11,5
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,9780307279460,eng,397,12/26/2006,19,2
9796,A Walk in the Woods (Stickerific),9780736411035,eng,16,1/23/2001,14,6
9799,The Fortress of Solitude,9780571219353,eng,528,1/6/2005,8,5
9802,Fortress of Solitude / The Devil Genghis,9781932806496,eng,128,12/1/2006,3,2
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,9780330261562,eng,393,12/31/1980,8,6
9811,Difficult Loves,9780156260558,en-US,300,9/23/1985,16,11
9813,The Nonexistent Knight & The Cloven Viscount,9780156659758,en-US,272,3/28/1977,9,2
9815,The View from Castle Rock,9781400042821,eng,349,11/7/2006,1,1
9816,The View From Castle Rock,9780771065262,eng,368,11/19/2008,1,0
9820,Crossing to Safety,9780375759314,eng,368,4/9/2002,14,7
9826,Oh Rats! The Story of Rats and People,9780525477624,eng,48,8/17/2006,3,3
9827,King Rat (Asian Saga  #4),9780385333764,eng,368,5/19/2009,9,5
9828,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,9780060837167,eng,304,3/14/2006,13,1
9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,9780375700989,eng,120,8/12/2003,8,0
9832,Blind Willow  Sleeping Woman: 24 Stories,9781400102952,eng,0,10/15/2006,5,4
9833,Blind Willow  Sleeping Woman,9781400044610,eng,333,8/29/2006,16,3
9838,The Bookseller of Kabul,9780316159418,en-US,288,10/26/2004,19,16
9840,Jasmine and Stars: Reading More Than Lolita in Tehran,9780807831090,en-US,174,3/5/2007,15,7
9841,Making Globalization Work,9780393061222,eng,384,9/17/2006,5,3
9844,Prep : A Novel,9780812972351,eng,420,11/22/2005,2,2
9862,Tan fuerte  tan cerca,9788426415165,eng,457,9/30/2005,2,0
9863,The Wizard of Oz,9780851703008,eng,69,5/27/1992,6,0
9864,The Ground Beneath Her Feet,9780312254995,eng,576,3/16/2000,9,8
9865,The Moor's Last Sigh,9780099592419,eng,434,7/4/1996,5,0
9866,Los Versos Satánicos,9788497598361,spa,679,8/30/2003,20,5
9873,Dangling Man,9780140189353,eng,191,10/1/1996,13,11
9875,Grimus,9780812969993,eng,320,9/30/2003,13,4
9888,Breakfast at Tiffany's,9780140274110,eng,157,9/3/1998,3,1
9897,Jesus' Son,9780413772428,eng,192,1/23/2007,14,13
9903,Angels,9780099440833,eng,209,3/6/2003,11,3
9904,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,9780060926960,eng,225,1/1/1996,19,7
9908,The Stars at Noon,9780060976101,eng,192,5/30/2000,8,3
9912,The Rules of Attraction,9780679781486,eng,283,6/30/1998,3,2
9913,Glamorama,9780375703843,eng,546,3/21/2000,16,15
9915,Less Than Zero,9780679781493,eng,208,6/9/2010,18,15
9919,A Christmas Memory,9780375837890,eng,48,10/10/2006,15,10
9920,In Cold Blood,9780375507908,eng,343,3/5/2002,4,3
9921,The Southern Haunting of Truman Capote,9781581821369,eng,135,10/1/2000,13,3
9922,Summer Crossing,9780812975932,eng,142,9/28/2006,10,9
9923,Answered Prayers,9780141185934,eng,192,10/25/2001,20,16
9924,The Grass Harp  Including A Tree of Night and Other Stories,9780679745570,eng,272,9/28/1993,17,6
9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,9780962088117,eng,151,8/25/2006,13,3
9931,Cruelest Journey: Six Hundred Miles To Timbuktu,9780792274575,eng,320,11/1/2004,1,1
9936,Between Time and Timbuktu or Prometheus-5,9780385280792,eng,304,7/15/1972,20,11
9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,9781594201080,eng,288,9/7/2006,17,4
9957,The Cement Garden,9780099468387,eng,144,8/5/2004,19,14
9961,Atonement,9780099429791,eng,372,5/2/2002,6,0
9974,Gertrud The Great Of Helfta: Spiritual Exercises,9780879074494,eng,165,11/1/1989,5,2
9975,Gertrud,9783518373903,ger,180,1/1/1983,15,7
9981,Der Prozess,9780805232110,ger,0,5/5/1988,10,9
9987,Naokos Lächeln,9783442730506,ger,416,2/1/2003,7,6
9997,The Ruined Map,9780375726521,eng,304,12/4/2001,14,0
10000,The Face of Another,9780375726538,eng,238,2/4/2003,5,5
10002,Three Plays: Involuntary Homicide / The Green Stockings / The Ghost is Here,9780231082815,eng,233,3/1/1997,5,3
10004,Secret Rendezvous,9780375726545,eng,192,7/9/2002,17,6
10006,Oracle Night,9780965913225,eng,245,12/2/2003,3,3
10008,Eleanor Rigby,9781582346434,eng,272,5/30/2006,17,8
10009,Homo Faber,9780156421355,eng,228,5/1/1994,3,3
10013,Erläuterungen Zu Max Frisch  Homo Faber,9783804417830,ger,104,5/11/2002,6,6
10023,Homo faber: Ein Bericht.,9783458340447,ger,298,1/1/1995,11,1
10029,The Philosophy of Jean-Paul Sartre,9781400076321,eng,512,5/27/2003,14,7
10033,Being and Nothingness,9780415278485,eng,688,8/28/2003,12,11
10034,The Age of Reason,9780679738954,eng,408,7/7/1992,1,1
10040,Die Entdeckung der Langsamkeit,9783492207003,ger,358,3/28/1999,2,0
10050,Youth in Revolt: The Journals of Nick Twisp,9780385481960,eng,512,1/1/2001,3,0
10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,9780449911419,eng,408,9/29/1996,7,7
10057,Sid and Nancy: Love Kills,9780571145454,eng,143,12/31/1986,3,0
10058,Flags of Our Fathers,9780553384154,eng,382,8/29/2006,7,3
10061,Flags of Our Fathers: A Young People's Edition,9780440229209,eng,224,8/1/2006,9,1
10073,A Long Way Down,9781594481932,eng,368,5/2/2006,20,20
10075,Clockwork (Cover to Cover),9781855496958,eng,0,7/29/2002,7,4
10079,Mary Queen of Scots,9780385311298,eng,568,9/1/1993,20,12
10080,Mary Queen of Scots and the Murder of Lord Darnley,9780712664561,eng,640,2/5/2004,19,1
10083,On the Trail of Mary  Queen of Scots,9780946487509,eng,192,6/1/1999,18,13
10084,River of Blue Fire (Otherland  #2),9780886778446,eng,675,9/1/1999,8,2
10089,Mary  Queen of Scots: Queen Without a Country,9780439194044,eng,202,5/1/2002,6,6
10090,Mountain of Black Glass (Otherland  #3),9780886779061,eng,749,9/12/2000,15,13
10096,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,9781860645884,eng,224,5/4/2001,15,15
10097,Queen of Scots: The True Life of Mary Stuart,9780618254118,eng,581,4/7/2004,16,1
10105,The Last Wife of Henry VIII,9780312352189,en-US,326,10/3/2006,5,4
10106,The Children of Henry VIII,9780345407863,eng,385,7/8/1997,20,14
10107,The Last Days of Henry VIII,9780060837334,eng,368,9/20/2005,13,6
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,9780312194390,eng,939,9/15/1998,15,8
10112,Henry VIII (Shakespeare  Pelican),9780140714753,eng,126,8/1/2001,11,3
10115,The Memoirs of Cleopatra,9780330353823,eng,1139,1/10/1998,16,14
10118,Saint George and the Dragon,9780316367950,eng,32,9/4/1990,15,15
10126,Kiss Me Like a Stranger: My Search for Love and Art,9780312337070,eng,261,3/7/2006,10,7
10134,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,9783499222504,ger,218,8/1/1998,6,5
10147,The Complete Sherlock Holmes  Volume I,9781593080341,eng,709,9/1/2003,8,6
10148,The Complete Sherlock Holmes  Volume II,9781593080402,eng,709,10/1/2003,13,0
10156,The Last of Her Kind,9780312425944,eng,391,12/12/2006,3,3
10165,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray,9780449908976,en-US,432,1/3/1994,20,18
10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),9781894917124,eng,320,10/1/2004,16,12
10172,Wigfield: The Can-Do Town That Just May Not,9781565117723,eng,5,5/19/2004,7,0
10173,The SantaLand Diaries and Season's Greetings,9780822216315,eng,54,12/1/1998,11,8
10174,Jenny and the Jaws of Life: Short Stories,9780312306182,en-US,272,9/14/2002,13,12
10200,Venac sonetnih venaca; Puževa srma,9788644101277,srp,222,1/1/1996,9,8
10203,View With a Grain of Sand: Selected Poems,9780156002165,eng,214,5/26/1995,1,1
10204,View with a Grain of Sand: Selected Poems,9780571191635,eng,214,10/23/1996,2,0
10205,Poems New and Collected,9780156011464,eng,296,11/16/2000,10,7
10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,9780691013800,eng,232,8/21/1981,16,8
10208,Miracle Fair: Selected Poems,9780393323856,eng,159,11/17/2002,3,1
10210,Jane Eyre,9780142437209,eng,532,2/4/2003,18,6
10215,The Far Pavilions,9780517333419,eng,0,12/12/1988,7,3
10217,Death in Kashmir,9780312263102,eng,256,12/1/2000,5,1
10219,The Sun in the Morning: My Early Years in India and England,9780312049997,en-US,454,9/1/1990,15,4
10220,Death in the Andamans,9780312252816,eng,272,2/11/2000,14,8
10221,Death in Berlin,9780312263089,eng,272,6/8/2000,3,0
10222,The Far Pavilions,9780312151256,en-US,958,1/15/1997,4,3
10224,Enchanted Evening,9780312265816,eng,368,12/5/2000,1,1
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,9780520243262,eng,438,11/22/2004,12,4
10233,Infections and Inequalities: The Modern Plagues,9780520229136,eng,424,2/23/2001,18,12
10235,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World,9780812973013,eng,333,8/31/2004,19,9
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,9781570625190,eng,366,1/4/2000,18,13
10255,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,9780977795306,eng,374,4/1/2007,2,2
10261,The Art of Richard P. Feynman,9782884490474,en-US,174,7/1/1995,16,2
10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,9780802839725,eng,243,8/28/2002,11,11
10269,Haiti  History  and the Gods,9780520213685,eng,362,3/10/1998,15,4
10270,Acts of God: The Unnatural History of Natural Disaster in America,9780195309683,eng,309,6/1/2006,12,5
10285,The World's Religions,9780062508119,eng,416,9/13/1991,18,2
10289,Introduction to World Religions,9780800637149,eng,495,3/24/2005,3,0
10303,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression,9781400054770,eng,352,9/28/2004,14,2
10308,Folly and Glory (The Berrybender Narratives  #4),9780743262729,en-US,358,8/8/2005,1,1
10310,The Argumentative Indian: Writings on Indian History  Culture and Identity,9780312426026,eng,432,9/5/2006,8,0
10311,Argumentative Indian: Writings On Indian History Culture And Identity,9780713996876,eng,391,6/28/2005,13,8
10324,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists,9781584795421,eng,160,10/1/2006,5,2
10329,Dumpy's Valentine,9780060885731,eng,24,12/12/2006,11,7
10332,Mandy,9780061131622,eng,320,8/15/2006,19,9
10340,Giraffes Can't Dance,9781846162664,eng,32,6/1/2006,14,7
10346,The Medici Giraffe and Other Tales of Exotic Animals and Power,9780316525657,eng,414,8/21/2006,4,1
10347,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),9780976882305,eng,32,6/1/2006,5,5
10370,Where the Red Fern Grows with Connections,9780030547744,eng,288,9/1/1998,6,6
10372,Summer of the Monkeys,9780440415800,eng,288,12/29/1998,4,2
10382,Dreams from My Father: A Story of Race and Inheritance,9780307383419,en-US,442,1/9/2007,3,1
10403,Doctor Who: Cat's Cradle-Time's Crucible,9780426203650,eng,275,2/20/1992,19,17
10404,Doctor Who: Cat's Cradle-Witch Mark,9780426203681,eng,256,6/18/1992,19,11
10405,Doctor Who: Cat's Cradle-Warhead,9780426203674,eng,262,4/16/1992,12,12
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,9781416947400,eng,208,12/26/2006,3,0
10414,Do Not Open This Book,9780439698399,eng,40,3/1/2006,13,13
10416,Not Your Mother's Slow Cooker Cookbook,9781558322455,en-US,520,12/21/2004,17,3
10417,Hands Are Not for Hitting (Ages 4-7),9781575420776,eng,35,2/1/2001,10,6
10420,Not So Big House,9781561583768,eng,208,4/20/2001,13,12
10421,Rodinsky's Room,9781862073296,eng,362,2/1/2000,15,0
10427,The Rough Guide to Cuba 3,9781843534099,eng,640,6/20/2005,3,1
10429,Cuba: A New History,9780300111149,en-GB,384,11/11/2005,8,2
10431,Cuba 15,9780385732338,eng,304,3/8/2005,16,4
10433,Cuba (Jake Grafton #7),9780312971397,eng,461,5/15/2000,10,0
10441,The Memory Keeper's Daughter,9780143037149,eng,401,5/30/2006,1,1
10445,Too Far to Go: The Maples Stories,9780449200162,eng,256,6/12/1982,10,8
10456,Far to Go (Margaret Thursday  #2),9780440424949,eng,161,2/1/1986,9,1
10460,The Children on the Top Floor,9780440412243,en-GB,180,7/1/1985,14,12
10461,Desolation Angels,9781573225052,eng,432,9/1/1995,11,2
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,9781556434303,en-US,784,11/5/2002,17,1
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,9780140250329,eng,464,7/1/1999,7,4
10474,The Discomfort Zone: A Personal Journey,9781598870541,en-US,6,8/28/2006,3,1
10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,9780452280687,eng,224,8/1/2000,16,14
10490,Postscript to the Name of the Rose,9780151731565,eng,84,1/1/1984,1,1
10495,El nombre de la rosa,9788497592581,spa,782,2/28/2006,18,9
10500,Baby Names for Dummies,9780764543401,eng,364,5/1/2005,17,6
10503,The Mysterious Flame of Queen Loana,9780156030434,eng,480,6/5/2006,8,5
10505,History of Beauty,9780847826469,eng,432,11/13/2004,12,7
10507,Baudolino,9780156029063,eng,527,10/6/2003,4,4
10514,Travels in Hyperreality,9780156913218,eng,324,5/27/1990,20,8
10517,How to Travel with a Salmon and Other Essays,9780156001250,eng,256,9/15/1995,13,5
10518,A Theory of Semiotics,9780253202178,eng,368,2/1/1978,14,3
10519,Art and Beauty in the Middle Ages,9780300093049,en-US,144,2/8/2002,9,1
10525,Mouse or Rat?: Translation as Negotiation,9780753817988,eng,208,9/28/2004,10,1
10528,The Role of the Reader: Explorations in the Semiotics of Texts,9780253203182,eng,288,7/22/1979,12,11
10529,Libraries,9783829601863,eng,271,8/20/2014,18,6
10534,The Art of War,9781590302255,eng,273,1/11/2005,4,1
10536,Sun Tzu: The Art of War for Managers; 50 Strategic Rules,9781580624596,eng,224,1/1/2001,9,7
10537,The Art of War,9781402561016,eng,5,6/1/2003,2,2
10539,The Lost Continent:  Travels in Small-town America,9780552998086,eng,379,1/2/1999,6,4
10541,Made in America: An Informal History of the English Language in the United States,9780380713813,eng,364,10/23/2001,2,0
10545,Ulysses,9780141182803,en-US,933,3/30/2000,19,2
10546,The Long-Lost Map (Ulysses Moore #2),9780439774390,eng,272,7/1/2006,5,0
10552,The Wicked Wit of Charles Dickens,9781854790477,eng,162,9/1/2002,19,9
10559,The Three Musketeers,9781593081485,eng,761,11/25/2004,13,0
10561,The Three Musketeers,9781596009707,eng,24,7/25/2005,19,18
10562,The Three Musketeers (Great Illustrated Classics),9781577658030,eng,236,12/3/2005,11,10
10563,The Three Musketeers (The d'Artagnan Romances. #1),9781853260407,eng,592,5/5/2001,7,0
10566,Lisey's Story,9780743289412,eng,513,10/24/2006,7,5
10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,9780881507195,eng,544,10/9/2006,13,10
10570,King Dork (King Dork  #1),9780385732918,eng,344,4/11/2006,18,4
10572,A Clash of Kings  (A Song of Ice and Fire  #2),9780553381696,eng,969,5/28/2002,18,3
10574,The Colorado Kid,9780843955842,eng,178,2/20/2006,1,0
10575,Stationary Bike,9780743555616,eng,44,7/1/2006,11,8
