id,book_id,borrower_id,date_borrow,date_due,date_return,fee
2368,43490,811,2023-04-09,2023-06-18,2023-05-28,
2369,24028,75,2023-05-20,2023-06-17,2023-05-22,
2370,28700,924,2022-10-15,2022-12-24,,26.50
2371,13876,489,2023-09-08,2023-09-29,2023-09-22,
2372,21294,198,2023-08-28,2023-10-09,2023-09-02,
2373,1567,312,2023-09-05,2023-11-14,2023-10-29,
2374,3343,116,2023-05-23,2023-06-27,2023-06-20,
2375,386,822,2023-04-09,2023-04-30,2023-04-18,
2376,4338,154,2022-12-08,2023-03-02,2022-12-15,
2377,15677,525,2022-11-04,2022-12-23,2022-12-10,
2378,5132,577,2023-01-23,2023-03-27,2023-03-25,
2379,8714,343,2023-07-30,2023-09-03,2023-08-22,
2380,22365,59,2022-10-19,2023-01-04,2022-12-20,
2381,22193,29,2022-10-09,2022-10-30,2022-10-21,
2382,9326,368,2023-06-12,2023-08-07,,3.90
2383,30349,422,2023-08-14,2023-09-25,2023-09-14,
2384,16993,129,2023-06-06,2023-08-08,2023-07-12,
2385,21187,291,2022-11-23,2022-12-14,,27.50
2386,35558,497,2023-01-27,2023-02-24,2023-02-12,
2387,7577,989,2023-02-11,2023-03-18,,18.10
2388,6557,483,2023-07-28,2023-09-29,2023-08-18,
2389,27689,591,2023-04-23,2023-06-04,2023-04-26,
2390,14033,207,2023-05-21,2023-06-11,,9.60
2391,28863,922,2022-12-01,2023-02-09,2023-01-13,
2392,43758,857,2023-09-07,2023-11-16,2023-10-15,
2393,16328,128,2022-10-07,2022-12-16,2022-12-06,
2394,27456,218,2023-06-30,2023-09-01,2023-08-21,
2395,43343,565,2023-07-03,2023-08-21,2023-07-05,
2396,33458,327,2022-10-17,2022-11-07,2022-11-07,
2397,35481,436,2023-07-28,2023-09-01,2023-08-08,
2398,8787,488,2023-08-15,2023-10-31,2023-09-08,
2399,11996,715,2023-04-16,2023-07-09,2023-05-24,
2400,400,695,2022-09-24,2022-10-15,2022-10-11,
2401,17914,770,2022-12-13,2023-01-10,2022-12-30,
2402,29584,972,2022-12-20,2023-03-14,2023-01-31,
2403,10174,190,2022-10-16,2022-11-13,2022-10-27,
2404,11371,840,2023-08-02,2023-10-25,2023-08-17,
2405,24073,411,2023-06-01,2023-06-29,2023-06-24,
2406,34207,678,2023-05-22,2023-07-03,2023-06-09,
2407,21437,287,2023-04-21,2023-06-02,2023-04-24,
2408,7188,835,2022-09-22,2022-12-08,2022-10-12,
2409,30938,177,2022-12-15,2023-01-12,2022-12-26,
2410,1567,120,2023-01-04,2023-03-22,2023-02-12,
2411,28538,102,2023-01-02,2023-02-06,2023-01-27,
2412,8714,719,2023-05-22,2023-08-14,2023-08-10,
2413,21534,144,2023-06-12,2023-07-17,2023-07-11,
2414,17437,765,2023-03-19,2023-05-28,,11.00
2415,39724,864,2023-08-27,2023-11-12,2023-09-17,
2416,10431,940,2022-12-13,2023-01-17,2022-12-18,
2417,37790,165,2023-09-04,2023-10-02,2023-09-29,
2418,12828,698,2023-08-05,2023-08-26,2023-08-17,
2419,40090,587,2023-09-01,2023-10-06,2023-09-24,
2420,9253,974,2022-10-18,2022-12-20,2022-10-25,
2421,36190,104,2022-10-21,2022-12-23,2022-11-24,
2422,15004,239,2023-07-26,2023-08-30,2023-08-22,
2423,31814,535,2023-06-10,2023-07-01,2023-06-10,
2424,11466,266,2022-10-24,2022-12-12,2022-12-08,
2425,40718,404,2022-12-18,2023-03-05,2023-02-15,
2426,45531,781,2022-11-20,2022-12-25,2022-12-22,
2427,2142,358,2022-12-03,2023-02-04,,22.30
2428,29257,386,2023-07-16,2023-08-27,2023-07-31,
2429,24305,86,2023-04-28,2023-07-14,2023-07-27,1.30
2430,6862,379,2023-06-15,2023-07-20,2023-07-03,
2431,12240,274,2022-11-17,2023-01-19,2023-01-19,
2432,10594,952,2022-10-18,2022-11-08,2022-10-31,
2433,31878,409,2022-10-18,2023-01-10,2022-12-25,
2434,5810,217,2022-10-07,2022-11-04,2022-10-10,
2435,2327,807,2023-01-27,2023-03-31,2023-03-30,
2436,28185,506,2023-04-22,2023-06-24,2023-05-10,
2437,33615,634,2023-05-05,2023-07-28,2023-05-07,
2438,33550,62,2023-05-26,2023-07-14,2023-07-14,
2439,4681,922,2022-10-19,2022-11-09,2022-11-22,1.30
2440,13493,378,2023-02-05,2023-03-26,2023-03-11,
2441,40386,52,2022-09-29,2022-11-03,2022-10-11,
2442,32966,759,2023-01-22,2023-02-19,2023-02-16,
2443,1014,352,2023-01-16,2023-04-10,2023-03-04,
2444,11886,625,2022-11-16,2022-12-28,2022-11-20,
2445,12050,595,2022-10-18,2022-11-15,2022-11-01,
2446,5981,343,2023-08-29,2023-10-10,2023-09-20,
2447,13076,106,2023-01-22,2023-04-02,2023-03-01,
2448,32650,664,2023-09-04,2023-10-09,,
2449,27306,375,2023-06-24,2023-09-09,2023-08-29,
2450,33046,555,2022-10-16,2023-01-01,2022-12-31,
2451,14060,472,2023-05-02,2023-05-30,2023-05-26,
2452,16313,94,2022-12-30,2023-03-17,2023-02-22,
2453,18067,210,2023-04-05,2023-05-10,2023-04-30,
2454,5414,697,2023-02-06,2023-03-20,2023-02-19,
2455,12881,569,2023-06-02,2023-08-11,2023-06-15,
2456,28845,655,2023-03-03,2023-05-12,2023-03-04,
2457,12558,56,2023-05-04,2023-07-13,2023-07-11,
2458,27170,928,2022-11-27,2023-01-15,2022-12-10,
2459,16728,428,2022-11-29,2023-02-14,2022-12-09,
2460,32417,466,2023-03-14,2023-05-23,2023-03-27,
2461,2871,816,2022-10-14,2022-11-25,2022-10-31,
2462,10593,730,2023-03-04,2023-04-08,2023-03-10,
2463,2067,8,2023-08-12,2023-09-23,2023-08-30,
2464,36216,902,2022-11-03,2023-01-05,2022-12-29,
2465,9417,489,2023-07-03,2023-08-21,2023-08-03,
2466,6869,73,2022-11-17,2023-01-26,2022-11-25,
2467,9904,634,2022-12-18,2023-01-22,2023-01-22,
2468,23876,33,2023-08-27,2023-10-15,2023-10-06,
2469,27427,470,2023-07-30,2023-08-27,2023-08-18,
2470,31304,97,2023-09-03,2023-10-29,2023-09-30,
2471,20972,123,2022-12-23,2023-02-24,2023-01-10,
2472,7078,919,2022-10-31,2022-12-26,2022-11-20,
2473,2187,132,2023-04-03,2023-05-15,2023-04-29,
2474,42001,938,2023-03-15,2023-05-10,2023-03-30,
2475,22076,662,2022-11-29,2023-01-24,2022-12-08,
2476,5196,652,2023-01-26,2023-04-20,2023-01-27,
2477,41304,584,2023-02-16,2023-03-23,2023-03-19,
2478,28441,505,2022-12-19,2023-01-30,2023-01-16,
2479,18119,552,2023-04-08,2023-07-01,2023-06-26,
2480,38656,317,2023-05-26,2023-07-14,2023-07-12,
2481,42438,564,2023-03-20,2023-05-08,2023-04-07,
2482,36925,113,2023-06-05,2023-07-24,2023-08-06,1.30
2483,12651,307,2022-09-25,2022-11-13,2022-10-11,
2484,5891,236,2022-10-03,2022-11-14,2022-11-12,
2485,20833,668,2023-02-07,2023-03-28,2023-02-13,
2486,35896,940,2023-05-19,2023-07-07,2023-06-10,
2487,14861,391,2023-06-18,2023-07-23,2023-06-29,
2488,12812,577,2023-06-17,2023-07-22,2023-07-10,
2489,30859,860,2023-08-15,2023-09-19,,
2490,20071,100,2022-12-21,2023-01-18,2023-01-09,
2491,35459,846,2023-04-16,2023-06-18,2023-04-17,
2492,24655,163,2023-02-23,2023-05-18,2023-03-09,
2493,16555,553,2023-01-16,2023-02-27,2023-02-12,
2494,15924,226,2023-04-18,2023-06-27,2023-04-22,
2495,18283,795,2023-08-31,2023-10-12,2023-09-23,
2496,23931,902,2023-02-15,2023-03-22,,17.70
2497,8680,805,2023-06-27,2023-09-19,2023-07-10,
2498,20023,869,2023-08-23,2023-09-13,2023-09-03,
2499,18190,397,2023-08-22,2023-09-26,2023-09-23,
2500,24647,990,2023-08-27,2023-09-24,2023-09-14,
2501,9155,454,2022-11-26,2022-12-31,2022-12-25,
2502,15023,148,2023-04-12,2023-06-21,2023-05-14,
2503,25807,876,2023-09-12,2023-10-03,2023-09-23,
2504,30713,858,2023-07-13,2023-08-03,2023-07-30,
2505,35553,772,2022-09-30,2022-11-18,2022-11-09,
2506,28944,760,2022-11-17,2022-12-29,2022-12-24,
2507,5354,436,2023-06-19,2023-09-11,2023-07-07,
2508,44896,480,2023-01-17,2023-03-28,2023-03-19,
2509,1845,948,2023-03-18,2023-04-29,2023-03-25,
2510,33937,760,2023-05-01,2023-06-19,2023-06-05,
2511,6618,508,2023-07-20,2023-09-21,2023-09-17,
2512,26871,939,2023-04-10,2023-05-01,2023-04-18,
2513,13137,193,2023-02-10,2023-05-05,2023-04-06,
2514,21743,210,2023-08-16,2023-11-01,2023-08-30,
2515,23856,169,2023-05-03,2023-06-07,2023-05-10,
2516,18383,613,2023-03-22,2023-04-19,2023-04-13,
2517,35350,389,2023-03-05,2023-04-02,2023-03-19,
2518,24884,533,2023-01-28,2023-03-25,2023-02-02,
2519,41232,188,2023-04-04,2023-05-02,2023-04-21,
2520,39510,848,2023-03-09,2023-05-04,2023-04-26,
2521,2183,866,2022-11-02,2022-12-21,2022-11-15,
2522,7664,745,2023-08-15,2023-10-10,2023-09-22,
2523,39382,634,2023-06-19,2023-07-17,2023-07-15,
2524,12853,355,2022-10-16,2022-11-20,2022-11-01,
2525,11643,590,2022-12-05,2023-01-30,2022-12-20,
2526,4685,129,2022-11-26,2023-01-07,2023-01-04,
2527,45149,521,2022-10-09,2023-01-01,2022-10-27,
2528,34241,736,2023-05-14,2023-07-09,2023-06-23,
2529,39889,84,2023-05-09,2023-06-20,2023-06-14,
2530,40626,623,2023-04-16,2023-06-18,2023-06-08,
2531,13063,49,2023-01-08,2023-04-02,2023-04-15,1.30
2532,19476,7,2023-03-15,2023-04-26,2023-03-28,
2533,3997,938,2023-06-26,2023-07-24,2023-07-19,
2534,32814,926,2022-10-24,2022-11-21,2022-11-15,
2535,11880,363,2023-01-19,2023-02-09,,21.80
2536,13105,368,2022-11-28,2023-01-23,2023-01-20,
2537,44882,136,2023-02-07,2023-02-28,2023-02-11,
2538,1987,112,2023-07-31,2023-08-21,2023-08-02,
2539,23724,971,2023-02-21,2023-05-16,2023-04-28,
2540,21745,241,2023-05-12,2023-06-23,2023-06-18,
2541,12546,919,2022-11-09,2023-01-25,2023-01-20,
2542,24432,975,2022-12-28,2023-01-25,2023-01-11,
2543,30659,633,2023-08-11,2023-09-29,2023-09-06,
2544,24457,359,2023-08-01,2023-08-29,2023-08-11,
2545,3025,732,2023-02-24,2023-03-17,2023-02-28,
2546,33194,46,2023-02-05,2023-03-12,2023-03-09,
2547,30289,899,2023-02-11,2023-04-01,2023-03-03,
2548,14176,796,2023-04-15,2023-05-20,2023-05-14,
2549,1849,881,2023-06-01,2023-07-06,2023-06-10,
2550,12001,263,2023-01-26,2023-04-20,2023-04-03,
2551,29484,982,2023-04-04,2023-05-16,2023-04-26,
2552,31785,715,2023-09-14,2023-11-23,2023-10-03,
2553,28991,13,2023-07-10,2023-09-04,2023-09-04,
2554,40604,417,2022-12-26,2023-02-06,2023-01-07,
2555,31345,1,2022-11-06,2023-01-01,2022-11-11,
2556,9660,941,2023-09-02,2023-11-04,2023-09-22,
2557,13194,67,2023-03-24,2023-04-14,2023-04-04,
2558,8093,971,2023-06-26,2023-08-07,2023-08-07,
2559,8499,710,2022-10-01,2022-11-19,2022-11-08,
2560,15298,190,2022-10-06,2022-12-08,2022-12-05,
2561,24202,777,2023-04-12,2023-06-07,2023-05-21,
2562,25440,96,2022-11-23,2023-01-25,2022-12-14,
2563,5481,190,2023-07-26,2023-09-06,,0.90
2564,34484,357,2023-09-14,2023-12-07,2023-11-06,
2565,313,838,2023-05-20,2023-08-05,2023-05-25,
2566,12474,829,2023-09-09,2023-11-11,2023-09-20,
2567,8053,358,2023-04-19,2023-06-14,2023-04-29,
2568,31082,736,2023-06-22,2023-08-24,2023-07-20,
2569,43220,520,2023-04-07,2023-05-12,2023-04-23,
2570,40436,64,2023-04-27,2023-06-15,2023-05-26,
2571,28530,779,2023-01-04,2023-03-08,2023-03-02,
2572,40384,631,2023-05-25,2023-06-22,2023-06-17,
2573,39763,272,2023-01-01,2023-02-05,2023-02-18,1.30
2574,22669,97,2022-10-25,2022-11-29,2022-11-02,
2575,11022,866,2023-09-02,2023-11-18,2023-09-12,
2576,43432,145,2023-06-20,2023-08-15,2023-07-24,
2577,40081,246,2023-07-03,2023-09-04,2023-07-11,
2578,28606,713,2023-06-26,2023-08-14,2023-07-28,
2579,23637,500,2023-01-30,2023-04-24,2023-02-21,
2580,26723,959,2023-06-29,2023-08-03,2023-07-23,
2581,7266,201,2023-01-24,2023-04-18,,15.00
2582,33729,600,2023-01-30,2023-03-13,2023-02-04,
2583,16113,483,2023-07-29,2023-09-02,,1.30
2584,24925,312,2023-01-15,2023-03-26,2023-02-03,
2585,6795,816,2023-01-15,2023-03-05,2023-03-18,1.30
2586,23046,514,2023-01-15,2023-03-26,2023-03-24,
2587,34558,12,2023-06-30,2023-08-25,2023-08-05,
2588,39026,39,2023-07-07,2023-09-29,2023-09-05,
2589,35458,837,2023-01-16,2023-02-27,2023-01-21,
2590,38429,788,2023-01-25,2023-04-19,2023-02-03,
2591,45207,447,2023-03-08,2023-04-26,2023-04-12,
2592,25355,209,2023-04-22,2023-06-17,2023-06-14,
2593,23017,945,2023-03-26,2023-04-16,2023-04-05,
2594,3784,331,2023-05-04,2023-07-20,2023-07-18,
2595,38083,897,2023-04-10,2023-05-01,2023-04-10,
2596,1568,233,2023-08-25,2023-10-06,2023-09-22,
2597,22994,423,2023-06-10,2023-08-26,2023-08-12,
2598,24884,693,2023-02-19,2023-05-14,2023-05-27,1.30
2599,44891,548,2023-01-08,2023-03-26,,17.30
2600,13323,373,2023-04-18,2023-05-30,2023-04-25,
2601,21365,833,2023-01-09,2023-02-13,2023-01-13,
2602,12873,703,2022-12-14,2023-01-11,2022-12-27,
2603,13746,130,2023-08-02,2023-08-23,2023-08-12,
2604,30855,215,2022-12-10,2023-02-04,2023-01-13,
2605,13028,398,2023-03-01,2023-05-17,2023-05-11,
2606,29022,144,2023-07-30,2023-09-03,2023-08-18,
2607,38346,291,2022-12-19,2023-01-09,2022-12-25,
2608,25172,676,2023-08-04,2023-09-08,2023-08-06,
2609,32427,909,2022-10-10,2022-12-19,2022-11-21,
2610,4295,849,2023-01-14,2023-04-01,2023-03-16,
2611,18062,587,2023-07-11,2023-09-05,2023-09-03,
2612,35180,106,2023-04-23,2023-05-14,2023-04-27,
2613,5157,103,2023-09-12,2023-10-03,2023-09-25,
2614,11654,314,2023-08-29,2023-10-10,2023-10-10,
2615,3768,53,2023-08-29,2023-09-19,2023-09-13,
2616,38511,773,2023-05-11,2023-07-06,2023-06-14,
2617,44470,353,2023-02-19,2023-04-16,2023-04-11,
2618,42529,493,2023-04-13,2023-06-01,2023-05-26,
2619,13442,529,2023-05-27,2023-08-05,2023-06-04,
2620,21996,431,2022-10-17,2022-12-12,2022-12-07,
2621,37772,871,2022-10-26,2022-11-30,2022-11-05,
2622,43691,760,2022-12-20,2023-02-28,2023-02-25,
2623,24569,255,2023-03-02,2023-05-11,2023-04-30,
2624,3231,237,2023-02-02,2023-04-06,2023-03-25,
2625,22160,994,2023-03-08,2023-05-31,2023-04-27,
2626,11026,425,2023-06-29,2023-08-17,2023-08-13,
2627,40502,794,2023-05-21,2023-06-18,2023-06-11,
2628,2528,815,2023-02-24,2023-03-31,2023-03-26,
2629,11318,912,2023-03-07,2023-03-28,2023-03-19,
2630,3564,346,2023-02-18,2023-05-06,2023-02-21,
2631,32108,364,2023-07-24,2023-09-04,2023-09-17,1.30
2632,14031,612,2023-06-03,2023-08-26,2023-07-04,
2633,29990,679,2022-11-16,2022-12-21,,26.80
2634,5915,329,2023-03-04,2023-04-01,2023-03-14,
2635,16940,171,2023-03-08,2023-04-26,2023-03-12,
2636,32664,86,2022-10-07,2022-11-11,2022-10-31,
2637,32913,925,2023-08-24,2023-09-14,2023-09-02,
2638,7556,568,2023-06-26,2023-07-31,2023-07-30,
2639,43110,116,2022-12-25,2023-01-22,2023-01-06,
2640,19178,701,2022-11-24,2023-02-16,2023-01-23,
2641,1365,922,2023-02-12,2023-04-02,2023-02-20,
2642,41710,472,2023-01-11,2023-02-01,2023-01-16,
2643,16006,996,2023-01-04,2023-03-08,2023-02-16,
2644,1540,253,2023-06-06,2023-07-04,2023-06-08,
2645,29797,328,2022-09-19,2022-11-07,2022-10-07,
2646,37390,951,2022-10-05,2022-11-09,2022-10-09,
2647,25672,475,2023-08-06,2023-09-03,2023-08-22,
2648,6753,594,2023-05-18,2023-06-08,2023-06-02,
2649,19512,855,2023-07-15,2023-09-09,2023-08-07,
2650,28087,599,2023-08-05,2023-08-26,2023-08-20,
2651,13834,844,2023-08-08,2023-08-29,2023-08-27,
2652,21318,510,2023-07-26,2023-08-23,2023-08-20,
2653,31875,885,2022-10-30,2022-12-18,2022-11-01,
2654,31916,875,2023-03-29,2023-06-07,2023-06-01,
2655,22348,154,2022-10-28,2023-01-06,2022-12-27,
2656,43087,654,2023-03-26,2023-05-21,2023-05-11,
2657,30480,898,2023-04-17,2023-07-03,2023-05-27,
2658,39916,561,2023-04-20,2023-05-18,2023-04-21,
2659,36556,650,2022-10-25,2022-12-06,2022-10-31,
2660,31031,814,2023-07-14,2023-10-06,2023-07-19,
2661,39793,937,2022-10-30,2023-01-01,2022-11-26,
2662,36264,206,2022-10-14,2022-12-16,2022-12-04,
2663,10205,397,2023-09-06,2023-11-08,2023-10-22,
2664,26240,884,2023-07-29,2023-09-30,2023-08-23,
2665,28796,277,2023-04-28,2023-05-26,2023-05-22,
2666,18556,789,2023-04-11,2023-06-20,2023-05-21,
2667,35514,426,2022-11-23,2022-12-28,2022-12-27,
2668,18135,60,2023-04-28,2023-07-07,2023-04-28,
2669,34080,793,2023-05-12,2023-06-30,2023-06-09,
2670,38030,800,2023-04-05,2023-05-24,2023-04-07,
2671,2820,386,2023-01-21,2023-03-25,2023-02-28,
2672,19316,301,2023-04-04,2023-04-25,2023-04-05,
2673,43949,762,2023-04-21,2023-05-12,2023-04-29,
2674,5316,699,2023-06-20,2023-08-01,2023-07-24,
2675,11616,271,2022-12-14,2023-01-25,2023-01-19,
2676,29976,335,2022-11-23,2023-02-08,2023-01-31,
2677,34307,40,2022-10-08,2022-12-03,2022-11-11,
2678,12569,24,2022-12-27,2023-01-17,2023-01-12,
2679,28369,463,2023-02-11,2023-04-29,,13.90
2680,31054,228,2023-07-14,2023-09-01,2023-08-19,
2681,1171,314,2022-12-29,2023-02-02,2023-01-18,
2682,16449,972,2023-05-08,2023-05-29,2023-05-26,
2683,7053,90,2023-02-20,2023-05-08,2023-03-19,
2684,19144,50,2022-10-22,2022-11-19,2022-11-14,
2685,3832,211,2023-02-26,2023-04-02,2023-03-10,
2686,9507,280,2023-07-12,2023-09-20,,
2687,35811,753,2023-06-12,2023-08-21,2023-06-18,
2688,22219,977,2023-05-14,2023-07-23,2023-05-21,
2689,38735,846,2023-07-06,2023-08-17,2023-07-23,
2690,40138,293,2022-11-21,2022-12-26,2022-12-20,
2691,18057,604,2023-01-30,2023-03-20,2023-03-01,
2692,1645,670,2023-09-01,2023-11-03,2023-09-07,
2693,41651,165,2023-02-28,2023-04-04,2023-03-27,
2694,3417,233,2023-04-26,2023-06-28,2023-05-28,
2695,21671,957,2022-11-15,2023-01-24,2023-01-14,
2696,13951,766,2023-06-07,2023-07-26,2023-06-08,
2697,13493,901,2023-04-03,2023-05-29,2023-05-12,
2698,16641,846,2023-06-02,2023-08-11,2023-06-11,
2699,40387,910,2023-07-03,2023-08-21,2023-07-10,
2700,38019,662,2023-06-03,2023-08-12,2023-07-08,
2701,11907,122,2023-01-12,2023-02-16,2023-02-13,
2702,23418,141,2022-11-27,2023-01-08,2022-11-28,
2703,39302,430,2023-07-09,2023-09-03,2023-09-02,
2704,40031,918,2023-06-18,2023-08-27,2023-06-29,
2705,2049,284,2023-07-19,2023-10-11,2023-08-07,
2706,29084,762,2023-08-28,2023-10-09,2023-09-02,
2707,10340,632,2023-01-27,2023-03-17,2023-02-02,
2708,13619,793,2023-08-12,2023-09-02,2023-08-25,
2709,27601,742,2023-05-22,2023-06-26,,8.10
2710,3437,160,2022-10-04,2022-11-08,2022-10-16,
2711,24597,255,2022-12-30,2023-02-03,2023-02-16,1.30
2712,17243,369,2023-08-11,2023-09-29,2023-09-16,
2713,4714,864,2022-12-05,2022-12-26,2022-12-24,
2714,37819,745,2023-02-03,2023-04-07,2023-02-15,
2715,1814,695,2022-10-13,2022-11-17,2022-10-22,
2716,29022,508,2023-03-29,2023-05-31,2023-05-07,
2717,835,299,2023-06-09,2023-08-04,2023-07-29,
2718,43619,568,2023-01-12,2023-03-02,2023-01-12,
2719,33561,313,2023-03-22,2023-05-24,2023-05-13,
2720,31487,682,2023-05-27,2023-07-29,2023-07-11,
2721,10682,478,2023-03-13,2023-04-24,2023-04-09,
2722,22373,642,2023-05-20,2023-07-22,,5.50
2723,18136,388,2023-08-08,2023-10-03,2023-08-12,
2724,12873,989,2023-04-01,2023-05-13,2023-05-05,
2725,45639,325,2023-03-11,2023-06-03,2023-03-14,
2726,8520,788,2022-09-29,2022-12-15,2022-12-13,
2727,7188,728,2023-01-03,2023-02-28,2023-01-27,
2728,1850,623,2023-06-14,2023-07-19,2023-06-21,
2729,37693,947,2023-01-27,2023-03-24,2023-02-13,
2730,25946,518,2023-04-14,2023-06-23,2023-04-27,
2731,1510,730,2023-06-11,2023-07-16,2023-06-29,
2732,17804,436,2023-03-05,2023-03-26,2023-03-19,
2733,6167,842,2023-03-09,2023-04-13,2023-03-27,
2734,75,386,2022-09-29,2022-12-22,2022-12-01,
2735,25027,349,2023-03-25,2023-06-03,2023-05-12,
2736,40604,403,2022-12-31,2023-03-04,2023-02-22,
2737,16767,228,2023-07-08,2023-08-26,2023-07-18,
2738,10324,829,2022-11-16,2023-01-11,2022-12-09,
2739,13837,709,2022-09-23,2022-11-04,2022-11-02,
2740,59,996,2023-05-17,2023-06-21,2023-06-11,
2741,42955,677,2023-05-25,2023-07-27,2023-06-05,
2742,36311,900,2022-10-04,2022-10-25,,32.50
2743,36128,946,2022-12-29,2023-02-16,2023-02-15,
2744,9164,631,2022-11-03,2023-01-26,2022-11-03,
2745,30575,965,2023-07-22,2023-09-23,2023-08-04,
2746,30966,764,2023-03-17,2023-05-05,2023-05-03,
2747,33744,783,2022-10-30,2023-01-08,2023-01-21,1.30
2748,3938,607,2022-12-26,2023-01-23,2023-01-06,
2749,12749,706,2022-10-11,2022-11-01,2022-10-28,
2750,9031,446,2023-07-16,2023-10-08,2023-07-23,
2751,31740,640,2023-03-30,2023-05-25,2023-05-14,
2752,26274,55,2023-08-16,2023-10-04,2023-09-20,
2753,19316,913,2023-03-24,2023-04-14,2023-03-24,
2754,7588,692,2023-02-21,2023-05-09,,12.90
2755,27861,879,2023-01-31,2023-02-28,2023-02-12,
2756,2882,994,2022-10-24,2022-11-21,2022-11-15,
2757,9603,70,2022-09-26,2022-12-19,2022-10-16,
2758,2619,835,2022-11-25,2022-12-30,2022-12-04,
2759,12466,744,2023-08-16,2023-10-11,2023-09-17,
2760,22913,575,2023-02-11,2023-03-25,2023-03-20,
2761,23617,105,2022-11-16,2023-01-04,2022-12-21,
2762,37660,85,2022-12-24,2023-02-11,2022-12-29,
2763,22421,181,2023-06-22,2023-07-27,2023-07-25,
2764,22192,961,2022-11-15,2023-01-10,2022-12-01,
2765,12328,747,2022-09-17,2022-11-19,,30.00
2766,7592,359,2022-12-31,2023-01-28,2023-01-20,
2767,13106,724,2023-07-04,2023-09-26,2023-09-20,
2768,38155,516,2023-07-04,2023-09-19,2023-07-04,
2769,9386,162,2023-09-14,2023-10-12,2023-09-21,
2770,41967,565,2023-08-02,2023-10-11,2023-09-01,
2771,23722,868,2023-05-19,2023-07-07,2023-05-31,
2772,24060,721,2023-02-07,2023-04-18,2023-02-15,
2773,8540,4,2022-12-05,2023-01-16,2023-01-07,
2774,25853,3,2022-09-30,2022-11-18,2022-11-05,
2775,960,518,2023-08-05,2023-09-23,2023-08-14,
2776,8428,800,2023-04-20,2023-06-15,2023-06-01,
2777,27599,146,2023-03-02,2023-05-11,2023-04-15,
2778,8048,566,2023-08-17,2023-11-02,2023-08-19,
2779,13876,189,2022-12-25,2023-01-22,2022-12-27,
2780,9184,387,2023-06-14,2023-08-02,2023-07-01,
2781,676,291,2023-07-17,2023-08-28,,1.80
2782,13138,429,2023-04-12,2023-05-10,2023-05-08,
2783,29091,504,2023-03-18,2023-05-06,2023-03-28,
2784,39585,686,2023-01-30,2023-04-03,2023-03-14,
2785,7035,725,2023-02-01,2023-04-05,2023-03-31,
2786,7220,286,2023-02-09,2023-04-27,2023-04-21,
2787,17518,486,2023-03-08,2023-05-03,2023-03-17,
2788,38300,81,2022-09-27,2022-11-01,2022-10-11,
2789,5113,286,2022-12-13,2023-02-21,2023-02-11,
2790,8614,74,2023-04-05,2023-06-07,,10.00
2791,6057,727,2023-07-23,2023-09-03,2023-09-16,1.30
2792,5371,855,2023-07-16,2023-09-03,2023-07-30,
2793,13347,98,2023-01-06,2023-02-10,2023-01-17,
2794,33686,824,2023-03-25,2023-06-03,2023-04-12,
2795,31185,920,2022-10-08,2022-11-19,2022-10-28,
2796,18255,561,2023-05-16,2023-06-06,2023-05-17,
2797,30536,480,2022-10-26,2022-11-23,2022-10-29,
2798,12980,771,2022-12-18,2023-01-15,2022-12-30,
2799,13379,967,2023-05-08,2023-06-19,2023-06-02,
2800,10096,241,2023-04-03,2023-05-08,2023-05-21,1.30
2801,2285,749,2023-09-02,2023-09-30,2023-09-28,
2802,27038,273,2022-12-11,2023-01-08,2022-12-19,
2803,5207,511,2022-11-07,2023-01-23,2022-12-01,
2804,13833,506,2022-11-13,2022-12-04,2022-11-28,
2805,19707,904,2023-07-21,2023-09-08,2023-08-28,
2806,6655,247,2022-10-31,2023-01-16,2022-11-28,
2807,3656,882,2022-12-27,2023-01-24,2022-12-29,
2808,12612,524,2023-09-13,2023-11-22,2023-10-16,
2809,28529,551,2023-06-08,2023-08-17,2023-06-24,
2810,38083,193,2023-08-20,2023-10-29,2023-09-07,
2811,28920,189,2023-05-30,2023-07-25,2023-07-23,
2812,30557,810,2023-06-26,2023-07-24,2023-06-29,
2813,38212,778,2022-09-25,2022-10-30,2022-10-30,
2814,19165,468,2022-12-26,2023-02-20,2023-01-02,
2815,5653,566,2022-11-08,2022-12-27,2022-11-09,
2816,41232,89,2023-05-23,2023-07-11,2023-06-09,
2817,356,519,2022-12-10,2023-01-28,2023-01-05,
2818,38769,328,2023-06-25,2023-08-13,2023-07-04,
2819,37349,993,2022-12-07,2023-02-01,2023-01-24,
2820,9571,102,2022-12-17,2023-02-18,2023-02-11,
2821,13374,507,2023-01-18,2023-03-15,2023-02-02,
2822,40384,839,2023-05-12,2023-06-09,2023-05-12,
2823,4043,885,2023-03-05,2023-04-16,2023-04-29,1.30
2824,32737,166,2022-09-30,2022-10-21,2022-10-03,
2825,30270,701,2022-12-14,2023-01-11,2022-12-31,
2826,30658,647,2023-05-03,2023-07-19,2023-06-27,
2827,35432,763,2023-03-01,2023-05-03,2023-04-15,
2828,36461,411,2023-08-13,2023-09-17,2023-08-13,
2829,103,130,2023-04-18,2023-06-13,2023-06-05,
2830,32919,749,2023-06-29,2023-07-27,2023-07-09,
2831,25353,221,2023-05-14,2023-07-30,2023-06-13,
2832,37741,40,2023-06-18,2023-07-09,2023-07-03,
2833,23393,250,2023-07-29,2023-09-02,2023-08-18,
2834,5826,108,2023-07-15,2023-08-12,2023-08-09,
